發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2026,1.0,20260129.0,61600.0,A1,雲林縣警察局,雲林縣崙背鄉水尾村154縣道210323號路燈處,晴,有照明且開啟,縣道,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,非駕駛者,穿越道路未注意左右來車,死亡1;受傷0,1.0,人,行人,男,70.0,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,非駕駛者,穿越道路未注意左右來車,否,120.349708,23.786321
2026,1.0,20260129.0,61600.0,A1,雲林縣警察局,雲林縣崙背鄉水尾村154縣道210323號路燈處,晴,有照明且開啟,縣道,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,非駕駛者,穿越道路未注意左右來車,死亡1;受傷0,2.0,小貨車,營業用,男,26.0,不明,不明,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,120.349708,23.786321
2026,1.0,20260129.0,114000.0,A1,彰化縣警察局,彰化縣和美鎮濱海路附近 / 彰化縣和美鎮工一路,晴,無照明,村里道路,50.0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,禁止變換車道線(無標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,爭(搶)道行駛,死亡1;受傷0,1.0,機車,普通重型,男,73.0,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,爭(搶)道行駛,否,120.517498,24.157534
2026,1.0,20260129.0,114000.0,A1,彰化縣警察局,彰化縣和美鎮濱海路附近 / 彰化縣和美鎮工一路,晴,無照明,村里道路,50.0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,禁止變換車道線(無標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,爭(搶)道行駛,死亡1;受傷0,2.0,曳引車,營業用,男,51.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右後車尾(身),,,駕駛者,未保持行車安全間隔,是,120.517498,24.157534
2026,1.0,20260130.0,41800.0,A1,新北市政府警察局,新北市汐止區新台五路1段 / 新北市汐止區新興路,晴,有照明且開啟,市區道路,50.0,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,窄式無柵欄,車道線(無標記),未繪設快慢車道分隔線,有,人與車,穿越道路中,非駕駛者,未依號誌或手勢指揮(示)穿越道路,死亡1;受傷1,1.0,人,行人,男,76.0,其他(無需使用保護裝備之人),非駕駛人,人的狀態,奔跑,其他,非汽、機及自行車,,,非駕駛者,未依號誌或手勢指揮(示)穿越道路,否,121.481425,25.009488
2026,1.0,20260130.0,41800.0,A1,新北市政府警察局,新北市汐止區新台五路1段 / 新北市汐止區新興路,晴,有照明且開啟,市區道路,50.0,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,窄式無柵欄,車道線(無標記),未繪設快慢車道分隔線,有,人與車,穿越道路中,非駕駛者,未依號誌或手勢指揮(示)穿越道路,死亡1;受傷1,2.0,機車,大型重型2(250-550C.C.),男,20.0,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.481425,25.009488
2026,1.0,20260130.0,123800.0,A1,國道公路警察局,新竹縣寶山鄉國道1號 106公里600.0公尺處北向路肩,晴,無照明,國道,100.0,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,吸食違禁物駕駛,死亡1;受傷0,1.0,大貨車,營業用,男,58.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),,,駕駛者,吸食違禁物駕駛,否,120.939638,24.72577
2026,1.0,20260130.0,123800.0,A1,國道公路警察局,新竹縣寶山鄉國道1號 106公里600.0公尺處北向路肩,晴,無照明,國道,100.0,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,吸食違禁物駕駛,死亡1;受傷0,2.0,小貨車,自用,男,49.0,不明,不明,車的狀態,靜止(引擎熄火),汽車,左後車尾(身),汽車,右前車頭(身),其他,車輛拋錨未採安全措施,否,120.939638,24.72577
2026,1.0,20260130.0,123800.0,A1,國道公路警察局,新竹縣寶山鄉國道1號 106公里600.0公尺處北向路肩,晴,無照明,國道,100.0,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,吸食違禁物駕駛,死亡1;受傷0,3.0,,,無或物(動物、堆置物),-1.0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.939638,24.72577
2026,1.0,20260131.0,40200.0,A1,新北市政府警察局,新北市五股區1號越堤道前0.0公尺,晴,有照明且開啟,市區道路,50.0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車輛本身,路上翻車、摔倒,駕駛者,未依規定減速,死亡1;受傷0,1.0,機車,普通重型,男,27.0,戴半罩式安全帽,未使用,車的狀態,向前直行中,其他,不明,,,駕駛者,未依規定減速,否,121.481377,25.009512
2026,1.0,20260131.0,40200.0,A1,新北市政府警察局,新北市五股區1號越堤道前0.0公尺,晴,有照明且開啟,市區道路,50.0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車輛本身,路上翻車、摔倒,駕駛者,未依規定減速,死亡1;受傷0,2.0,,,無或物(動物、堆置物),115.0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.481377,25.009512
2026,1.0,20260131.0,61500.0,A1,新北市政府警察局,新北市三重區環河南路 / 新北市三重區14號越堤道路,陰,有照明且開啟,市區道路,50.0,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛者,未依規定減速,死亡1;受傷0,1.0,機車,普通重型,男,45.0,戴非半罩式安全帽,不明,車的狀態,向前直行中,機車與自行車,右側車身,,,駕駛者,未依規定減速,否,121.487181,25.047304
2026,1.0,20260131.0,61500.0,A1,新北市政府警察局,新北市三重區環河南路 / 新北市三重區14號越堤道路,陰,有照明且開啟,市區道路,50.0,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛者,未依規定減速,死亡1;受傷0,2.0,機車,普通重型,男,46.0,戴半罩式安全帽,未使用,車的狀態,等待(引擎未熄火),機車與自行車,後車尾,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.487181,25.047304
2026,1.0,20260131.0,64400.0,A1,桃園市政府警察局,桃園市八德區大興路口 / 桃園市八德區大興路口,雨,有照明未開啟或故障,市區道路,50.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷1,1.0,機車,普通重型,男,48.0,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.305428,24.953032
2026,1.0,20260131.0,64400.0,A1,桃園市政府警察局,桃園市八德區大興路口 / 桃園市八德區大興路口,雨,有照明未開啟或故障,市區道路,50.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷1,2.0,人,行人,女,73.0,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,非駕駛者,穿越道路未注意左右來車,否,121.305428,24.953032
2026,1.0,20260131.0,71400.0,A1,國道公路警察局,彰化縣溪州鄉國道1號 223公里300.0公尺處北向外側,晴,無照明,國道,90.0,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,路上有停車,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,死亡1;受傷0,1.0,大貨車,營業用,男,26.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,否,120.484513,23.836785
2026,1.0,20260131.0,71400.0,A1,國道公路警察局,彰化縣溪州鄉國道1號 223公里300.0公尺處北向外側,晴,無照明,國道,90.0,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,路上有停車,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,死亡1;受傷0,2.0,小客車(含客、貨兩用),自用,男,75.0,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,等待(引擎未熄火),汽車,後車尾,,,其他,車輛拋錨未採安全措施,否,120.484513,23.836785
2026,1.0,20260131.0,91600.0,A1,臺東縣警察局,臺東縣長濱鄉台11線 81公里500.0公尺處,陰,有照明未開啟或故障,省道,40.0,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,附標記,未繪設車道線,快慢車道分隔線,有,車與車,其他,其他,其他不當駕車行為,死亡1;受傷0,1.0,機車,普通重型,男,59.0,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,其他,其他不當駕車行為,否,121.467333,23.35103
